participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameId,gameDuration,lane,teamId,championId,spell1Id,spell2Id
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,4633,3135,3020,3089,3916,1028,3340,5,5,8,2,1,1,870,0,0,0,0,0,102190,89772,9596,2821,0,13159,11978,1066,115,4302,1,5808,16988,6494,14,12,16511,11711,3879,920,13956,11900,2,0,105,0,0,0,33,18,0,0,9,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1085,14,0,8139,987,0,0,8138,30,0,0,8106,5,0,0,8226,250,592,0,8237,325,0,0,8100,8200,5008,5008,5002,2237686269,1622,BOTTOM,200,63,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,False,3068,3001,3211,3067,0,0,3340,7,3,5,5,2,2,619,1,0,0,0,0,36134,31447,3935,751,0,9749,8386,861,501,1491,1,14378,790,790,1,27,11516,5066,5816,633,8503,8050,0,0,58,0,0,0,38,13,0,0,1,0,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,685,13,0,8139,364,0,0,8138,30,0,0,8106,4,0,0,8226,250,126,0,8237,270,0,0,8100,8200,5008,5008,5002,2233068954,823,NONE,100,32,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,False,6655,2003,3047,1052,0,0,3340,1,11,3,0,1,0,112,0,0,0,0,0,24123,20221,3901,0,0,5883,5114,769,0,301,1,5701,436,95,7,17,12315,0,10387,1927,5342,5035,0,0,30,0,0,0,86,12,0,0,5,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,368,8,0,8139,389,0,0,8138,8,0,0,8106,3,0,0,8226,250,116,0,8237,215,0,0,8100,8200,5008,5008,5002,2233007572,939,NONE,200,43,4,12
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,6655,4630,3089,1001,0,0,3340,11,0,7,11,2,1,939,1,0,0,0,0,59002,55092,3910,0,0,15889,15317,571,0,2532,1,2187,3295,3295,6,10,5725,2222,3312,190,11009,8650,3,2,53,0,0,0,26,14,0,0,3,1,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1678,19,0,8139,742,0,0,8138,30,0,0,8106,5,0,0,8226,250,527,0,8237,481,0,0,8100,8200,5008,5008,5002,2233061712,944,NONE,100,63,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,6655,3135,3916,3089,3047,1026,3340,11,6,13,4,2,3,500,1,0,0,0,0,122255,111662,10593,0,0,31543,29935,1608,0,3638,1,10888,19919,2247,14,24,16728,0,16518,210,15233,12550,1,1,88,4,0,0,59,18,0,0,8,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,2826,26,0,8139,1662,0,0,8138,30,0,0,8106,5,0,0,8226,250,821,0,8237,635,0,0,8100,8200,5008,5008,5002,2232888843,1561,JUNGLE,200,63,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,False,6630,3153,6609,3047,3053,1031,3340,5,10,13,0,1,0,287,0,0,0,0,0,122671,6996,114676,998,0,20696,2659,17037,998,9688,1,29107,4068,2795,16,22,41727,1891,30577,9258,14556,14150,2,0,74,8,4,0,46,18,0,0,9,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1632,886,745,9111,1539,360,0,9105,19,40,0,8014,449,0,0,8126,895,0,0,8105,13,5,0,8000,8100,5008,5008,5002,2232500210,1902,TOP,200,58,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,6655,3020,3135,3102,4629,3089,3340,7,6,27,3,2,2,832,1,0,0,0,0,127865,106682,18982,2199,0,37882,31755,6047,79,14541,3,24236,16970,3801,19,43,37280,8711,26629,1938,17758,17300,3,1,74,7,3,1,229,18,0,0,11,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2540,0,0,8226,250,2156,0,8210,38,0,0,8236,80,0,0,8138,30,0,0,8105,13,5,0,8200,8100,5008,5008,5001,2232418370,2466,TOP,200,26,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,False,3155,3078,3033,3006,6676,3031,3364,5,10,20,3,1,1,860,0,0,0,0,0,238522,772,202803,34947,846,33369,283,31197,1888,23002,5,18114,33426,3835,147,53,36469,19976,14766,1725,20496,23808,2,0,105,24,0,8,103,18,5,0,60,11,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1150,17,0,8139,2254,0,0,8138,18,0,0,8106,5,0,0,9111,857,500,0,8014,562,0,0,8100,8000,5005,5008,5002,2214843730,3885,BOTTOM,200,235,4,3
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,3859,4005,0,3117,3067,3114,3364,0,4,22,0,0,0,462,0,0,0,0,0,18696,10142,4188,4365,0,7151,5500,1136,514,3186,5,12305,1690,1402,30,29,10802,2067,8525,209,6568,5900,0,0,23,0,0,0,70,11,4,0,12,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,928,0,0,8463,907,0,0,8429,47,13,11,8453,397,454,0,8120,1,12,5,8106,5,0,0,8400,8100,5008,5008,5002,2211608382,1372,BOTTOM,100,497,4,14
7-e8vVzu4q3GOHcnFRTMOKTL4rDAVPqRpX4YtGEe1k0FcMA,True,3860,4005,0,3117,3067,1004,3364,1,2,18,0,1,0,927,0,0,0,0,0,20939,9034,5962,5941,0,6494,5748,746,0,3668,5,14426,1431,1431,34,28,10399,2394,7030,974,7057,5350,0,0,26,0,0,0,60,12,4,0,18,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1873,0,0,8463,756,0,0,8429,54,13,11,8453,454,764,0,8120,0,16,8,8106,5,0,0,8400,8100,5008,5008,5002,2211562390,1583,BOTTOM,200,497,4,3
