participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameId,gameDuration,lane,teamId,championId,spell1Id,spell2Id
EZj4ZjFDlaAnN5S785gh1G2aDJM6EUR2eu632ls7FJiLmdc,True,6631,3748,3076,1057,3053,3047,3340,9,2,9,4,2,2,805,1,0,0,0,0,164064,4692,143792,15579,8,20616,438,17790,2386,7224,1,31914,17971,9044,15,32,27894,12893,14462,538,14248,13375,2,0,188,10,0,10,358,16,1,0,10,1,True,False,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,485,0,0,9111,2432,360,0,9105,15,40,0,8299,908,0,0,8451,215,0,0,8429,58,17,14,8000,8400,5005,5008,5002,2256847452,1743,TOP,200,875,4,12
0k57DFypRNHf8Iw414KLhvry8Mzgbcst98N0c7x3jgi3kg,True,3046,6671,6676,0,0,3006,3363,6,4,8,4,2,2,567,1,0,0,0,0,130448,9669,119452,1326,426,16396,4401,11513,482,2599,1,9342,11341,2200,25,4,18572,7706,9942,923,11607,10875,0,1,200,12,8,0,46,15,1,0,8,8,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,51,77,0,8139,840,0,0,8138,18,0,0,8135,0,3,0,8009,1761,0,0,9103,22,50,0,8100,8000,5005,5008,5002,2256847452,1743,BOTTOM,200,145,4,3
cXkf2-GzscFdsGmeZUl4f5GFNHz-4lHwdjDvZ0xgUZGQuuDjyADQg2PG,False,2033,3133,6671,0,3057,3047,3363,2,8,1,0,1,0,614,0,0,0,0,0,85619,4862,80145,612,309,10283,1518,8152,612,1037,1,7561,768,0,16,0,16513,3152,12927,433,8352,6950,0,0,170,0,0,0,0,13,2,0,8,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1051,684,367,8009,700,0,0,9103,0,0,0,8014,107,0,0,8345,3,0,0,8352,154,1046,725,8000,8300,5005,5008,5003,2256856134,1399,MIDDLE,100,236,14,4
ZPfWAt9B8n4Q_Nks1HLQXZgnuSksXnXdq5rr8TSQExB1A5w,False,3853,2055,3158,1082,6653,0,3363,1,7,2,0,1,0,389,0,0,0,0,0,31448,29221,2178,48,0,10105,9896,208,0,0,0,4789,0,0,41,18,11805,2124,9066,614,5228,5250,0,0,18,5,5,0,191,10,2,0,24,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,999,0,0,8226,250,421,0,8210,0,0,0,8237,455,0,0,8304,12,0,0,8345,3,0,0,8200,8300,5008,5008,5002,2256856134,1399,BOTTOM,100,101,3,4
P0PpzxB9UzkkUocSX8UaNntGiRtlRDi89KL56IahkiQ9rQ,False,1055,3070,6691,1036,1036,3158,3363,1,7,3,0,1,0,357,0,0,0,0,0,68954,2740,66214,0,0,7657,1603,6054,0,1631,2,5711,0,0,14,18,13631,2501,11008,121,6837,6050,0,0,146,0,0,0,239,11,2,0,7,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,28,69,0,8139,649,0,0,8138,4,0,0,8135,0,2,0,8345,3,0,0,8347,0,0,0,8100,8300,5005,5008,5002,2256856134,1399,BOTTOM,100,110,7,4
GXbIij7PRHXt3LLtQV5x3m6ThCKPwZ3Joftjdc3xiMC1DprD5hLLq_0b,False,1055,2033,3153,3047,3078,3133,3340,7,4,2,3,1,3,512,0,0,0,0,0,90364,19618,70104,642,0,10942,2187,8112,642,1130,1,12007,604,166,8,8,14089,2411,11166,511,9906,9683,0,0,185,2,1,0,35,14,0,0,7,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,312,0,0,9111,667,180,0,9105,14,20,0,8299,456,0,0,8473,427,0,0,8242,42,0,0,8000,8400,5005,5008,5002,2256856134,1399,TOP,100,24,4,14
1PNryGIn7XvUUwuErkmUvfoRvKcjr3oWbzBRPa_T-s-zKCQH_C4v8jet,False,3158,4636,3057,0,0,3157,3364,4,6,5,2,1,1,600,0,0,0,0,0,111791,94003,11823,5964,0,8860,7584,559,716,10858,4,12693,4191,187,19,3,25372,4960,20256,155,9034,8250,0,0,15,111,74,16,122,12,4,0,5,2,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,696,0,0,8143,198,0,0,8138,18,0,0,8135,0,4,0,8232,1,50,0,8210,1,0,0,8100,8200,5005,5008,5002,2256856134,1399,JUNGLE,100,76,4,11
J1jv7NkRF3m5tNLLiLpXCkcHcUyKWUMnZMzuCpHC3hk7ttg,True,3864,6662,3158,3086,3124,2015,3364,4,4,13,2,2,1,785,1,0,0,0,0,38179,3322,34857,0,158,12315,802,11513,0,5433,4,8299,5874,3744,64,29,12989,5225,7625,138,9781,9175,1,0,30,0,0,0,346,12,5,0,27,10,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,598,403,0,8446,1709,0,0,8444,607,0,0,8453,558,186,0,8345,3,0,0,8410,35,0,0,8400,8300,5008,5008,5002,2256856134,1399,BOTTOM,200,235,4,3
kRvn-mNtpZKE7IOyo2Q38oBeRW90DJj6gQPSqyJX4m8vRNQ64xe-JTaw,True,6631,3111,3053,0,1055,0,3340,3,6,5,3,1,1,848,0,0,0,0,0,82793,0,77706,5086,0,5789,0,4963,826,1962,1,9019,1888,1410,11,8,13081,3861,8743,476,8269,8150,1,1,129,6,4,1,61,14,0,0,6,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,70,0,0,9111,442,160,0,9105,19,30,0,8299,267,0,0,8242,57,0,0,8473,579,0,0,8000,8400,5005,5008,5002,2256856134,1399,MIDDLE,200,122,6,4
FSsnGJkzvVl4QuRyyAqSVaLm41aciv6d54g9y_73CymG8hCaco7FMsYp,True,3116,3157,1026,3020,1082,3802,3363,5,0,8,5,2,1,0,2,0,0,0,0,110127,99182,7940,3005,0,7067,6713,353,0,1883,1,6982,5829,3481,17,11,11123,3317,7395,410,10457,10250,3,0,190,2,0,0,95,14,2,0,8,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8,0,0,8275,5,0,0,8234,7135,0,0,8236,24,0,0,8473,447,0,0,8242,33,0,0,8200,8400,5005,5008,5002,2256856134,1399,MIDDLE,200,136,3,4
uKrCFoYaS9tgGCN3XtE40yvKWuYAmjk9tjayk8tTsRtBC34,True,3031,6671,3006,3094,0,3046,3363,11,3,6,5,2,2,777,2,0,0,0,0,174303,27948,134287,12067,621,18626,3783,14418,424,2158,3,6585,19388,12142,11,8,16520,7256,8726,538,13552,13650,5,1,172,27,20,5,100,14,2,0,7,1,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,54,100,0,8139,612,0,0,8138,18,0,0,8135,0,5,0,8009,1408,0,0,9103,15,0,0,8100,8000,5005,5008,5002,2256856134,1399,JUNGLE,200,18,4,7
I3T15Jg6Ml4UDo0j2IIwjuil1EnSFV_c22x0u-fm6U2YZCM,True,6693,0,6676,3158,3508,0,3364,9,2,9,8,2,1,1050,2,0,0,0,0,138011,5632,111947,20431,493,18414,1561,16267,585,10187,1,12136,39809,322,25,5,23944,6052,17484,408,11365,10825,1,0,26,124,52,28,93,15,5,0,7,4,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,222,0,0,9111,651,360,0,9105,10,0,0,8299,269,0,0,8143,559,0,0,8135,0,5,0,8000,8100,5008,5008,5003,2256856134,1399,JUNGLE,200,121,4,11
