participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameId,gameDuration,lane,teamId,championId,spell1Id,spell2Id
kmY4eqa9WuG_B_HDIrJ2OGuvK3L7wKhJXejRI5U0MQhg0ic,False,1037,6673,3091,3031,3006,3072,3340,13,15,6,4,2,4,229,1,0,0,0,0,284626,56965,209474,18186,856,42818,9070,26446,7300,5376,1,45442,12972,2985,24,27,38944,26472,8269,4202,18266,16075,0,0,232,23,9.0,8.0,209,18,2,0,6.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,746,0,0,9111,1680,380,0,9104,20,10,0,8014,677,0,0,8143,1232,0,0,8135,3347,4,0,8000,8100.0,5005,5008,5003,2264536737,2275,MIDDLE,100,777,4,14
QjDFyhMwbZw7G166aDND5JKiGAf1vVHddISJjTm9FkJnxuc,False,3001,3068,3860,3111,0,0,3364,2,15,19,0,1,0,296,0,0,0,0,0,42889,27409,5027,10452,0,15312,12703,1701,907,2795,4,48537,415,372,51,42,35476,22687,7366,5422,10191,8425,1,0,37,0,0.0,0.0,76,17,7,0,66.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8439,2014,0,0,8401,366,0,0,8473,583,0,0,8242,146,0,0,8306,6,0,0,8321,12,0,0,8400,8300.0,5007,5003,5003,2264536737,2275,BOTTOM,100,526,4,14
xGC5J_xnrEGPXR5y6NYH07cYlzl2-8yRgFetReGRQmoJZAQ,False,3139,6672,3031,3036,3046,3006,3363,9,12,8,3,2,2,391,1,0,0,0,0,247286,24307,189766,33213,695,27971,6089,18525,3356,4836,1,16609,8651,1271,28,6,29895,18117,8547,3230,17624,17675,1,0,239,8,5.0,0.0,68,18,1,0,11.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9923,95,87,0,8139,1345,0,0,8138,18,0,0,8106,5,0,0,9111,1350,340,0,8014,637,0,0,8100,8000.0,5005,5008,5003,2264536737,2275,BOTTOM,100,145,3,4
e2Z-bTMPgmyUk8muOLD1wOAiu3E_4vSz1a9U_SwlO3w,False,3111,6035,3814,6694,6691,3134,3363,12,10,8,3,2,3,714,1,0,0,0,0,185074,7815,168235,9023,0,29476,1838,25712,1926,16605,1,29664,33608,229,39,20,44106,25699,16568,1837,15821,17500,0,0,41,131,98.0,8.0,423,18,0,0,11.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1582,20,0,8143,655,0,0,8138,18,0,0,8105,12,5,0,8321,7,0,0,8304,10,3,0,8100,8300.0,5008,5008,5002,2264536737,2275,JUNGLE,100,121,4,11
Tu4RtrDme1ac8pd-Rvb8WIcxnSslRfJycwqBfuOMQnqSOzQ,False,6631,3044,4401,3111,3065,0,3340,2,11,6,0,1,0,313,0,0,0,0,0,194252,213,186566,7472,0,23034,213,19853,2967,9667,1,45149,8336,1770,18,28,48501,21637,20152,6711,12325,12780,1,0,236,0,0.0,0.0,260,18,0,0,12.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,823,0,0,9111,1005,160,0,9105,22,0,0,8299,1006,0,0,8429,68,15,18,8242,150,0,0,8000,8400.0,5005,5008,5002,2264536737,2275,TOP,100,122,4,12
3X33vSoixS05QJQQqbO3i1xGGGRTWvuNM0ZQZ-gfiiSX,True,3135,3157,6656,3165,3040,3020,3364,20,7,12,8,2,4,640,3,0,0,0,0,194822,165040,26767,3015,0,39326,35560,2374,1391,9087,1,28328,13152,5141,42,39,40690,3897,33178,3613,18884,17175,2,0,194,28,12.0,9.0,244,18,3,0,11.0,11.0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,3003,0,0,8139,1850,0,0,8138,30,0,0,8135,5435,5,0,8473,1115,0,0,8451,239,0,0,8100,8400.0,5005,5008,5002,2264536737,2275,MIDDLE,200,38,12,4
b2joD6n07Mb7qDg-4SLrD24MU5-XFUmddRtzqX6L38a_,True,3050,3109,3190,3009,3076,3860,3364,4,9,29,2,1,1,487,0,0,0,0,0,36751,16877,9609,10265,6,15123,7634,5176,2313,2328,1,46118,1450,859,57,59,38167,9737,24705,3724,11956,9475,1,0,34,4,0.0,0.0,183,16,1,0,15.0,6.0,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8465,2907,0,0,8401,394,0,0,8473,1412,0,0,8242,144,0,0,8306,11,0,0,8316,737,0,0,8400,8300.0,5005,5008,5002,2264536737,2275,BOTTOM,200,53,4,14
K2wc88vR_Qhwf2hcheO4lWShJnVnaJjM9ymZMnVozJDgGw,True,6656,3020,3157,1052,4628,0,3364,7,7,17,5,1,2,1132,0,0,0,0,0,159166,112999,20632,25533,0,17577,13447,1146,2984,8079,1,23761,39988,135,31,52,32167,5306,24215,2645,13241,11660,1,0,31,123,77.0,4.0,350,18,7,0,13.0,2.0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1168,18,0,8126,750,0,0,8136,5,10,0,8106,5,0,0,8210,9,0,0,8226,250,505,0,8100,8200.0,5008,5008,5002,2264536737,2275,JUNGLE,200,32,4,11
bQ__HVWvQoxwhl9lO1xDglKQDjtcgZw5kCf5a_PTNEM,True,3135,6656,3157,3089,3158,3145,3364,10,5,19,4,2,3,821,2,0,0,0,0,229048,211288,11699,6060,0,28791,25633,2059,1098,3762,3,13010,22738,7041,17,42,18884,5037,12644,1202,16259,15210,2,2,191,24,17.0,4.0,129,17,0,0,9.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8128,2109,24,0,8126,777,0,0,8138,30,0,0,8106,5,0,0,8313,0,0,0,8347,0,0,0,8100,8300.0,5008,5008,5002,2264536737,2275,BOTTOM,200,45,4,7
Arwf8u7ggNRw7wn-IJYpvHqDUncm__cZSm-cIorOPqnhlKk,True,3100,3115,3020,4633,4629,1058,3340,22,10,7,6,3,5,504,3,2,0,0,0,195210,105927,39942,49340,0,50805,28155,9033,13617,19369,1,41327,13472,12445,35,15,53268,7459,40397,5412,19312,18985,4,4,199,17,4.0,9.0,258,18,1,0,13.0,2.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1629,0,0,9111,1282,580,0,9104,15,20,0,8299,768,0,0,8139,1558,0,0,8135,4665,5,0,8000,8100.0,5005,5008,5002,2264536737,2275,MIDDLE,200,887,4,12
