participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameId,gameDuration,lane,teamId,championId,spell1Id,spell2Id
KnRP1jMhWLts1vQ3fdw3SW8uVOzYLVfk22SPfY7o1Y4Xec8,False,2031,6676,3006,0,0,6672,3363,4,7,3,2,1,1,427,0,0,0,0,0,77022,153,73446,3422,392,11844,0,11374,470,1191,2,4688,3789,3021,26,12,15112,7914,6673,525,8852,8325,0,0,123,0,0.0,0.0,17,11,1,0,8.0,1.0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9111,446,140,0,9104,22,20,0,8014,212,0,0,8233,10,10,0,8236,14,0,0,8000,8200,5005,5008,5002,2258401389,1530,BOTTOM,100,498,4,7
d78QkFapmluQX0gskEVCTXKU8b0A3CvPwOdBmFpuOKmx8whSazllXGas,False,3853,4005,3504,3158,3107,1029,3364,5,9,8,3,1,1,355,0,0,0,0,0,46549,43771,2024,754,0,12855,11303,798,754,1657,1,14332,1179,1123,24,25,20935,7227,13463,244,9224,9510,1,0,39,0,0.0,0.0,200,12,5,0,11.0,1.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1226,0,0,8226,250,113,0,8210,3,0,0,8237,421,0,0,8304,10,3,0,8345,3,0,0,8200,8300,5007,5008,5002,2258401389,1530,BOTTOM,100,43,4,14
Y9odwKD7ZpHWDE2udxuVpG2VvSFPi3NCPmxSUPPX0y7_HQg,False,1055,3006,6673,3031,1053,0,3340,5,7,2,3,1,1,516,0,0,0,0,0,111858,14131,96881,845,413,11370,2479,8045,845,1277,1,13067,11978,7130,11,7,17886,7043,10395,448,9621,9300,2,0,138,6,0.0,3.0,69,14,0,0,7.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,179,0,0,9111,426,140,0,9104,16,0,0,8014,269,0,0,8139,739,0,0,8135,0,5,0,8000,8100,5005,5008,5003,2258401389,1530,MIDDLE,100,777,4,14
_rwMwu3pj7DpbfYM8Jrz2LOyAnZ5Z5y1r3GKqRKDXt-pW_g,False,3068,2031,3076,3111,1011,2055,3364,5,5,5,3,1,1,801,0,0,0,0,0,60765,28922,26981,4862,18,8890,4433,4170,286,5188,3,26788,8194,949,12,19,25779,9721,15300,757,7467,7975,0,0,22,56,41.0,0.0,183,11,5,0,6.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,420,0,0,8463,100,0,0,8429,52,20,19,8451,127,0,0,9105,15,40,0,8014,270,0,0,8400,8000,5005,5008,5003,2258401389,1530,JUNGLE,100,113,4,11
c1Xyohrdh2-N0Py2luyEaUajk8nYUk_p7szRnD_yvzb85GE,False,4637,3111,4633,1054,1029,1029,3340,5,7,4,2,1,1,802,0,0,0,0,0,88830,68933,12557,7340,0,19794,16500,2636,657,3421,1,24906,13575,1679,8,5,28058,9599,16942,1515,8620,8500,0,0,111,14,2.0,4.0,49,13,0,0,5.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,471,0,0,9111,408,180,0,9105,15,50,0,8299,687,0,0,8473,892,0,0,8453,563,534,0,8000,8400,5005,5008,5003,2258401389,1530,TOP,100,82,4,12
ZMjfLYPZ51Q64y_XxkvAqY9AFoT9H3tEzhzAzhupKA8NA7s,True,6673,6676,3006,3031,0,0,3340,16,9,7,5,3,5,347,2,1,0,0,0,113846,13767,97808,2271,720,33786,3606,29672,507,4285,3,13093,8468,8348,25,1,25813,10666,14102,1043,14154,11875,2,1,127,8,0.0,8.0,15,14,3,0,10.0,2.0,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,678,0,0,9111,1157,460,0,9103,17,50,0,8014,887,0,0,8139,1241,0,0,8135,0,5,0,8000,8100,5005,5008,5001,2258401389,1530,BOTTOM,200,360,4,7
smA485R1Yi0WxOjeAWKnkVAJLIMgqOUEgmPNSb0FVO0Imto,True,6655,3020,3100,1042,0,0,3340,4,3,10,2,1,1,740,0,0,0,0,0,92427,75558,15511,1357,0,14103,12116,1213,773,1684,1,5388,6211,5515,13,15,13506,5415,7658,432,9024,8710,2,0,111,5,4.0,0.0,118,14,0,0,8.0,1.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,633,0,0,8126,272,0,0,8138,30,0,0,8135,0,5,0,8226,250,680,0,8237,622,0,0,8100,8200,5008,5008,5002,2258401389,1530,MIDDLE,200,4,14,4
PUOzrABfHEIIzpDLL5oOCcqPuhDGRwtEfwPc74sPEzfugFw,True,1036,1036,0,6630,3158,3071,3340,5,3,5,3,2,2,746,1,0,0,0,0,126865,30178,88633,8052,0,9492,1198,8101,192,9286,1,23271,9744,763,23,12,25720,7232,17908,578,9494,8675,1,0,11,139,96.0,15.0,616,13,1,0,8.0,2.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,718,0,0,8143,224,0,0,8136,2,4,0,8105,10,4,0,8234,6413,0,0,8237,152,0,0,8100,8200,5005,5008,5002,2258401389,1530,JUNGLE,200,64,4,11
xzep7VNsa1vZspcvrKrJFGz58COw79y0bYYNENsaUK2Z8xo,True,3115,6653,3020,0,0,0,3340,3,4,4,2,1,1,478,0,0,0,0,0,97181,71059,20948,5173,0,14869,11647,2083,1138,1696,1,5326,10811,1543,14,23,12378,5947,6118,311,8674,8050,0,0,142,6,4.0,2.0,370,13,0,0,8.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1082,0,0,8226,250,482,0,8233,11,40,0,8237,484,0,0,8126,722,0,0,8135,0,4,0,8200,8100,5005,5008,5002,2258401389,1530,TOP,200,17,4,14
DmfiCVg_qy5z4TWJ1MShN9jsk1LD1kzsPxda3fDE_oC1iwQ,True,6656,3158,3853,4629,3916,1028,3364,7,5,11,4,1,2,515,0,0,0,0,0,33419,29326,3213,879,0,15230,12564,1786,879,3195,1,7153,1378,1378,44,45,17159,6770,9742,647,9416,9050,0,0,22,0,0.0,0.0,351,11,1,0,22.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1575,0,0,8226,250,446,0,8210,0,0,0,8237,482,0,0,8347,0,0,0,8345,3,0,0,8200,8300,5008,5008,5002,2258401389,1530,BOTTOM,200,35,14,3
fyhSmlOewe6xT9n9Virpq8fNo1WjkXRvS7DKkkqfZfh-Ofc,True,6676,3095,3006,6672,3094,3036,3340,21,11,15,4,2,5,404,2,0,0,0,0,159346,27565,121845,9935,620,37343,6142,28327,2873,3897,4,10199,23919,13781,22,10,26833,6705,18576,1552,18812,19825,3,1,162,16,0.0,4.0,65,16,1,0,11.0,2.0,True,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2055,1132,923,9111,1655,720,0,9104,8,50,0,8014,946,0,0,8321,5,0,0,8352,77,600,0,8000,8300,5008,5008,5002,2258358902,2067,BOTTOM,100,18,4,7
67Mfvk1a9CikXSmKuOirCKtipgevz2bq83-XwFOTiVwJ,True,3814,6694,6676,6691,3042,3047,3363,21,6,14,10,3,4,830,5,2,0,0,0,200754,14858,184825,1070,826,43901,8056,35038,806,2597,1,12610,15139,5805,30,46,23609,4116,18839,653,18465,18070,2,1,194,36,24.0,4.0,363,17,2,0,10.0,5.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,77,85,0,8139,1588,0,0,8138,18,0,0,8135,0,5,0,8345,3,0,0,8347,0,0,0,8100,8300,5005,5008,5002,2258358902,2067,MIDDLE,100,110,4,12
n2vo9fkhYCFA6SO4sZUeP-8FtVx2d_jTewUAioh6qpI,True,3853,6616,3111,3011,3504,4005,3364,6,7,40,2,1,3,485,0,0,0,0,0,29048,25447,3600,0,96,16255,15185,1070,0,11005,5,10509,4071,2825,85,61,20306,4262,15445,599,12277,11630,2,0,22,0,0.0,0.0,253,16,8,0,35.0,13.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,972,1615,0,8226,250,520,0,8234,9907,0,0,8237,387,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5007,5003,5002,2258358902,2067,BOTTOM,100,267,3,4
esCqrdcofzZ4BRzIU5sptlUtV3j-J7bPzLE9nqu7Li-QxA,True,3105,3111,6662,3075,3110,1029,3340,10,6,19,4,1,3,689,0,0,0,0,0,120377,85129,33676,1572,38,30106,23435,6490,180,3470,1,69399,6384,2501,21,54,34189,9897,20908,3383,12499,11475,1,0,145,8,5.0,0.0,1856,17,1,0,7.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8229,1696,0,0,8226,250,887,0,8210,28,0,0,8237,539,0,0,8401,439,0,0,8451,219,0,0,8200,8400,5007,5002,5002,2258358902,2067,TOP,100,54,4,12
xDlSlJ6Rv9XMh-LfbWlJU-g6vPEE5v2dQMkJBx7oYBSIWbI,True,4636,4637,2055,3157,3020,1026,3364,11,12,26,5,2,3,453,2,0,0,0,0,163752,134798,18339,10614,0,36433,32442,1722,2268,7593,1,41175,10494,0,20,25,40838,8567,30672,1598,13311,11925,1,1,21,126,95.0,13.0,497,16,7,0,8.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,2791,30,0,8126,1212,0,0,8138,30,0,0,8106,5,0,0,8275,23,0,0,8210,7,0,0,8100,8200,5007,5008,5002,2258358902,2067,JUNGLE,100,68,11,4
PUOzrABfHEIIzpDLL5oOCcqPuhDGRwtEfwPc74sPEzfugFw,False,3133,0,0,6630,3158,3071,3340,4,14,11,0,1,0,301,0,0,0,0,0,145190,35682,98959,10548,0,12237,2902,8896,438,9646,1,35740,16974,0,29,23,45759,14024,30300,1434,9996,9225,0,0,32,106,83.0,1.0,461,15,3,0,17.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,726,0,0,8143,325,0,0,8136,4,8,0,8105,13,5,0,8234,12000,0,0,8237,300,0,0,8100,8200,5005,5008,5002,2258358902,2067,JUNGLE,200,64,4,11
xzep7VNsa1vZspcvrKrJFGz58COw79y0bYYNENsaUK2Z8xo,False,4629,4633,3115,3020,1052,0,3340,4,14,9,2,1,1,269,0,0,0,0,0,147698,69274,39555,38868,0,21987,14516,3338,4132,8066,1,26034,4306,513,13,5,41442,18867,21111,1464,11490,11435,0,0,163,17,10.0,0.0,58,17,0,0,9.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,693,0,0,9111,790,260,0,9104,19,30,0,8299,715,0,0,8139,973,0,0,8135,0,4,0,8000,8100,5005,5008,5002,2258358902,2067,TOP,200,887,4,12
DmfiCVg_qy5z4TWJ1MShN9jsk1LD1kzsPxda3fDE_oC1iwQ,False,6692,6609,3071,3047,6676,0,3340,8,15,12,2,1,2,262,0,0,0,0,0,166520,11472,149039,6008,568,25926,1745,23161,1020,5384,1,31882,10521,810,21,29,43121,18642,23372,1106,14005,13150,0,0,175,24,9.0,0.0,66,17,0,0,8.0,5.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,791,0,0,9111,1611,400,0,9104,16,10,0,8014,661,0,0,8139,1235,0,0,8106,5,0,0,8000,8100,5005,5008,5002,2258358902,2067,MIDDLE,200,80,14,4
